instrument,locale,key,english,extracted,flags,status
F4,fil,val:Q195_INCOME_PCT_VS1:4,,,no paper span found under this anchor,unmatched
F4,fil,vs:REGION_VS1,,,no paper span found under this anchor,unmatched
F4,bcl,dict:HOUSEHOLDSURVEY_DICT,,,no paper span found under this anchor,unmatched
F4,bcl,item:REGION,,,no paper span found under this anchor,unmatched
F4,bcl,level:HOUSEHOLDSURVEY_LEVEL,,,no paper span found under this anchor,unmatched
F4,bcl,record:A_INFORMED_CONSENT,,,no paper span found under this anchor,unmatched
F4,bcl,record:B_RESPONDENT_PROFILE,,,no paper span found under this anchor,unmatched
F4,bcl,record:C_HH_PRIVATE_INS_GATE,,,no paper span found under this anchor,unmatched
F4,bcl,record:C_HOUSEHOLD_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:C_PRIVATE_INS_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:D_UHC_AWARENESS,,,no paper span found under this anchor,unmatched
F4,bcl,record:E_YAKAP_KONSULTA,,,no paper span found under this anchor,unmatched
F4,bcl,record:FIELD_CONTROL,,,no paper span found under this anchor,unmatched
F4,bcl,record:F_BUCAS_AWARENESS,,,no paper span found under this anchor,unmatched
F4,bcl,record:G_ACCESS_MEDICINES,,,no paper span found under this anchor,unmatched
F4,bcl,record:HOUSEHOLD_GEO_ID,,,no paper span found under this anchor,unmatched
F4,bcl,record:H_PHILHEALTH_REG,,,no paper span found under this anchor,unmatched
F4,bcl,record:I_PRIMARY_CARE,,,no paper span found under this anchor,unmatched
F4,bcl,record:J_HEALTH_SEEKING,,,no paper span found under this anchor,unmatched
F4,bcl,record:K_REFERRALS,,,no paper span found under this anchor,unmatched
F4,bcl,record:L_NBB_AWARENESS,,,no paper span found under this anchor,unmatched
F4,bcl,record:M_ZBB_MAIFIP_BILL,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_FOOD_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_H12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_H12M_TOTAL,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_H1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_H1M_TOTAL,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_H6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_H6M_TOTAL,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_HOUSEHOLD_EXPENDITURES,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_NF12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_NF1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_NF6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:N_WKOTH_ROSTER,,,no paper span found under this anchor,unmatched
F4,bcl,record:O_SOURCES_OF_FUNDS,,,no paper span found under this anchor,unmatched
F4,bcl,record:P_FINANCIAL_RISK,,,no paper span found under this anchor,unmatched
F4,bcl,record:Q_FINANCIAL_ANXIETY,,,no paper span found under this anchor,unmatched
F4,bcl,record:REC_CASE_VERIFICATION,,,no paper span found under this anchor,unmatched
F4,bcl,val:Q195_INCOME_PCT_VS1:3,,,no paper span found under this anchor,unmatched
F4,bcl,val:Q195_INCOME_PCT_VS1:4,,,no paper span found under this anchor,unmatched
F4,bcl,vs:REGION_VS1,,,no paper span found under this anchor,unmatched
F4,bis,dict:HOUSEHOLDSURVEY_DICT,,,no paper span found under this anchor,unmatched
F4,bis,item:REGION,,,no paper span found under this anchor,unmatched
F4,bis,level:HOUSEHOLDSURVEY_LEVEL,,,no paper span found under this anchor,unmatched
F4,bis,record:A_INFORMED_CONSENT,,,no paper span found under this anchor,unmatched
F4,bis,record:B_RESPONDENT_PROFILE,,,no paper span found under this anchor,unmatched
F4,bis,record:C_HH_PRIVATE_INS_GATE,,,no paper span found under this anchor,unmatched
F4,bis,record:C_HOUSEHOLD_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:C_PRIVATE_INS_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:D_UHC_AWARENESS,,,no paper span found under this anchor,unmatched
F4,bis,record:E_YAKAP_KONSULTA,,,no paper span found under this anchor,unmatched
F4,bis,record:FIELD_CONTROL,,,no paper span found under this anchor,unmatched
F4,bis,record:F_BUCAS_AWARENESS,,,no paper span found under this anchor,unmatched
F4,bis,record:G_ACCESS_MEDICINES,,,no paper span found under this anchor,unmatched
F4,bis,record:HOUSEHOLD_GEO_ID,,,no paper span found under this anchor,unmatched
F4,bis,record:H_PHILHEALTH_REG,,,no paper span found under this anchor,unmatched
F4,bis,record:I_PRIMARY_CARE,,,no paper span found under this anchor,unmatched
F4,bis,record:J_HEALTH_SEEKING,,,no paper span found under this anchor,unmatched
F4,bis,record:K_REFERRALS,,,no paper span found under this anchor,unmatched
F4,bis,record:L_NBB_AWARENESS,,,no paper span found under this anchor,unmatched
F4,bis,record:M_ZBB_MAIFIP_BILL,,,no paper span found under this anchor,unmatched
F4,bis,record:N_FOOD_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_H12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_H12M_TOTAL,,,no paper span found under this anchor,unmatched
F4,bis,record:N_H1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_H1M_TOTAL,,,no paper span found under this anchor,unmatched
F4,bis,record:N_H6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_H6M_TOTAL,,,no paper span found under this anchor,unmatched
F4,bis,record:N_HOUSEHOLD_EXPENDITURES,,,no paper span found under this anchor,unmatched
F4,bis,record:N_NF12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_NF1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_NF6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:N_WKOTH_ROSTER,,,no paper span found under this anchor,unmatched
F4,bis,record:O_SOURCES_OF_FUNDS,,,no paper span found under this anchor,unmatched
F4,bis,record:P_FINANCIAL_RISK,,,no paper span found under this anchor,unmatched
F4,bis,record:Q_FINANCIAL_ANXIETY,,,no paper span found under this anchor,unmatched
F4,bis,record:REC_CASE_VERIFICATION,,,no paper span found under this anchor,unmatched
F4,bis,val:Q195_INCOME_PCT_VS1:3,,,no paper span found under this anchor,unmatched
F4,bis,val:Q195_INCOME_PCT_VS1:4,,,no paper span found under this anchor,unmatched
F4,bis,vs:REGION_VS1,,,no paper span found under this anchor,unmatched
F4,ceb,dict:HOUSEHOLDSURVEY_DICT,,,no paper span found under this anchor,unmatched
F4,ceb,item:REGION,,,no paper span found under this anchor,unmatched
F4,ceb,level:HOUSEHOLDSURVEY_LEVEL,,,no paper span found under this anchor,unmatched
F4,ceb,record:A_INFORMED_CONSENT,,,no paper span found under this anchor,unmatched
F4,ceb,record:B_RESPONDENT_PROFILE,,,no paper span found under this anchor,unmatched
F4,ceb,record:C_HH_PRIVATE_INS_GATE,,,no paper span found under this anchor,unmatched
F4,ceb,record:C_HOUSEHOLD_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:C_PRIVATE_INS_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:D_UHC_AWARENESS,,,no paper span found under this anchor,unmatched
F4,ceb,record:E_YAKAP_KONSULTA,,,no paper span found under this anchor,unmatched
F4,ceb,record:FIELD_CONTROL,,,no paper span found under this anchor,unmatched
F4,ceb,record:F_BUCAS_AWARENESS,,,no paper span found under this anchor,unmatched
F4,ceb,record:G_ACCESS_MEDICINES,,,no paper span found under this anchor,unmatched
F4,ceb,record:HOUSEHOLD_GEO_ID,,,no paper span found under this anchor,unmatched
F4,ceb,record:H_PHILHEALTH_REG,,,no paper span found under this anchor,unmatched
F4,ceb,record:I_PRIMARY_CARE,,,no paper span found under this anchor,unmatched
F4,ceb,record:J_HEALTH_SEEKING,,,no paper span found under this anchor,unmatched
F4,ceb,record:K_REFERRALS,,,no paper span found under this anchor,unmatched
F4,ceb,record:L_NBB_AWARENESS,,,no paper span found under this anchor,unmatched
F4,ceb,record:M_ZBB_MAIFIP_BILL,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_FOOD_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_H12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_H12M_TOTAL,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_H1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_H1M_TOTAL,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_H6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_H6M_TOTAL,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_HOUSEHOLD_EXPENDITURES,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_NF12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_NF1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_NF6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:N_WKOTH_ROSTER,,,no paper span found under this anchor,unmatched
F4,ceb,record:O_SOURCES_OF_FUNDS,,,no paper span found under this anchor,unmatched
F4,ceb,record:P_FINANCIAL_RISK,,,no paper span found under this anchor,unmatched
F4,ceb,record:Q_FINANCIAL_ANXIETY,,,no paper span found under this anchor,unmatched
F4,ceb,record:REC_CASE_VERIFICATION,,,no paper span found under this anchor,unmatched
F4,ceb,val:Q195_INCOME_PCT_VS1:3,,,no paper span found under this anchor,unmatched
F4,ceb,val:Q195_INCOME_PCT_VS1:4,,,no paper span found under this anchor,unmatched
F4,ceb,vs:REGION_VS1,,,no paper span found under this anchor,unmatched
F4,war,dict:HOUSEHOLDSURVEY_DICT,,,no paper span found under this anchor,unmatched
F4,war,item:REGION,,,no paper span found under this anchor,unmatched
F4,war,level:HOUSEHOLDSURVEY_LEVEL,,,no paper span found under this anchor,unmatched
F4,war,record:A_INFORMED_CONSENT,,,no paper span found under this anchor,unmatched
F4,war,record:B_RESPONDENT_PROFILE,,,no paper span found under this anchor,unmatched
F4,war,record:C_HH_PRIVATE_INS_GATE,,,no paper span found under this anchor,unmatched
F4,war,record:C_HOUSEHOLD_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:C_PRIVATE_INS_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:D_UHC_AWARENESS,,,no paper span found under this anchor,unmatched
F4,war,record:E_YAKAP_KONSULTA,,,no paper span found under this anchor,unmatched
F4,war,record:FIELD_CONTROL,,,no paper span found under this anchor,unmatched
F4,war,record:F_BUCAS_AWARENESS,,,no paper span found under this anchor,unmatched
F4,war,record:G_ACCESS_MEDICINES,,,no paper span found under this anchor,unmatched
F4,war,record:HOUSEHOLD_GEO_ID,,,no paper span found under this anchor,unmatched
F4,war,record:H_PHILHEALTH_REG,,,no paper span found under this anchor,unmatched
F4,war,record:I_PRIMARY_CARE,,,no paper span found under this anchor,unmatched
F4,war,record:J_HEALTH_SEEKING,,,no paper span found under this anchor,unmatched
F4,war,record:K_REFERRALS,,,no paper span found under this anchor,unmatched
F4,war,record:L_NBB_AWARENESS,,,no paper span found under this anchor,unmatched
F4,war,record:M_ZBB_MAIFIP_BILL,,,no paper span found under this anchor,unmatched
F4,war,record:N_FOOD_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_H12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_H12M_TOTAL,,,no paper span found under this anchor,unmatched
F4,war,record:N_H1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_H1M_TOTAL,,,no paper span found under this anchor,unmatched
F4,war,record:N_H6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_H6M_TOTAL,,,no paper span found under this anchor,unmatched
F4,war,record:N_HOUSEHOLD_EXPENDITURES,,,no paper span found under this anchor,unmatched
F4,war,record:N_NF12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_NF1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_NF6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:N_WKOTH_ROSTER,,,no paper span found under this anchor,unmatched
F4,war,record:O_SOURCES_OF_FUNDS,,,no paper span found under this anchor,unmatched
F4,war,record:P_FINANCIAL_RISK,,,no paper span found under this anchor,unmatched
F4,war,record:Q_FINANCIAL_ANXIETY,,,no paper span found under this anchor,unmatched
F4,war,record:REC_CASE_VERIFICATION,,,no paper span found under this anchor,unmatched
F4,war,val:Q195_INCOME_PCT_VS1:3,,,no paper span found under this anchor,unmatched
F4,war,val:Q195_INCOME_PCT_VS1:4,,,no paper span found under this anchor,unmatched
F4,war,vs:REGION_VS1,,,no paper span found under this anchor,unmatched
F4,hil,dict:HOUSEHOLDSURVEY_DICT,,,no paper span found under this anchor,unmatched
F4,hil,item:REGION,,,no paper span found under this anchor,unmatched
F4,hil,level:HOUSEHOLDSURVEY_LEVEL,,,no paper span found under this anchor,unmatched
F4,hil,record:A_INFORMED_CONSENT,,,no paper span found under this anchor,unmatched
F4,hil,record:B_RESPONDENT_PROFILE,,,no paper span found under this anchor,unmatched
F4,hil,record:C_HH_PRIVATE_INS_GATE,,,no paper span found under this anchor,unmatched
F4,hil,record:C_HOUSEHOLD_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:C_PRIVATE_INS_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:D_UHC_AWARENESS,,,no paper span found under this anchor,unmatched
F4,hil,record:E_YAKAP_KONSULTA,,,no paper span found under this anchor,unmatched
F4,hil,record:FIELD_CONTROL,,,no paper span found under this anchor,unmatched
F4,hil,record:F_BUCAS_AWARENESS,,,no paper span found under this anchor,unmatched
F4,hil,record:G_ACCESS_MEDICINES,,,no paper span found under this anchor,unmatched
F4,hil,record:HOUSEHOLD_GEO_ID,,,no paper span found under this anchor,unmatched
F4,hil,record:H_PHILHEALTH_REG,,,no paper span found under this anchor,unmatched
F4,hil,record:I_PRIMARY_CARE,,,no paper span found under this anchor,unmatched
F4,hil,record:J_HEALTH_SEEKING,,,no paper span found under this anchor,unmatched
F4,hil,record:K_REFERRALS,,,no paper span found under this anchor,unmatched
F4,hil,record:L_NBB_AWARENESS,,,no paper span found under this anchor,unmatched
F4,hil,record:M_ZBB_MAIFIP_BILL,,,no paper span found under this anchor,unmatched
F4,hil,record:N_FOOD_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_H12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_H12M_TOTAL,,,no paper span found under this anchor,unmatched
F4,hil,record:N_H1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_H1M_TOTAL,,,no paper span found under this anchor,unmatched
F4,hil,record:N_H6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_H6M_TOTAL,,,no paper span found under this anchor,unmatched
F4,hil,record:N_HOUSEHOLD_EXPENDITURES,,,no paper span found under this anchor,unmatched
F4,hil,record:N_NF12M_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_NF1M_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_NF6M_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:N_WKOTH_ROSTER,,,no paper span found under this anchor,unmatched
F4,hil,record:O_SOURCES_OF_FUNDS,,,no paper span found under this anchor,unmatched
F4,hil,record:P_FINANCIAL_RISK,,,no paper span found under this anchor,unmatched
F4,hil,record:Q_FINANCIAL_ANXIETY,,,no paper span found under this anchor,unmatched
F4,hil,record:REC_CASE_VERIFICATION,,,no paper span found under this anchor,unmatched
F4,hil,val:Q195_INCOME_PCT_VS1:3,,,no paper span found under this anchor,unmatched
F4,hil,val:Q195_INCOME_PCT_VS1:4,,,no paper span found under this anchor,unmatched
F4,hil,vs:REGION_VS1,,,no paper span found under this anchor,unmatched
F4,ilo,dict:HOUSEHOLDSURVEY_DICT,,,no paper span found under this anchor,unmatched
F4,ilo,item:REGION,,,no paper span found under this anchor,unmatched
F4,ilo,level:HOUSEHOLDSURVEY_LEVEL,,,no paper span found under this anchor,unmatched
F4,ilo,record:A_INFORMED_CONSENT,,,no paper span found under this anchor,unmatched
F4,ilo,record:B_RESPONDENT_PROFILE,,,no paper span found under this anchor,unmatched
F4,ilo,record:C_HH_PRIVATE_INS_GATE,,,no paper span found under this anchor,unmatched
F4,ilo,record:C_HOUSEHOLD_ROSTER,,,no paper span found under this anchor,unmatched
F4,ilo,record:C_PRIVATE_INS_ROSTER,,,no paper span found under this anchor,unmatched
F4,ilo,record:D_UHC_AWARENESS,,,no paper span found under this anchor,unmatched
F4,ilo,record:E_YAKAP_KONSULTA,,,no paper span found under this anchor,unmatched
F4,ilo,record:FIELD_CONTROL,,,no paper span found under this anchor,unmatched
F4,ilo,record:F_BUCAS_AWARENESS,,,no paper span found under this anchor,unmatched
F4,ilo,record:G_ACCESS_MEDICINES,,,no paper span found under this anchor,unmatched
F4,ilo,record:HOUSEHOLD_GEO_ID,,,no paper span found under this anchor,unmatched
F4,ilo,record:H_PHILHEALTH_REG,,,no paper span found under this anchor,unmatched
F4,ilo,record:I_PRIMARY_CARE,,,no paper span found under this anchor,unmatched
